k,pass_at_k,inchikey_match_at_k,can_smiles_match_at_k,avg_best_tanimoto_at_k,valid_rate_at_k,all_correct_at_k,all_wrong_at_k,mean_reward_at_k,std_reward_at_k,cv_reward_at_k,max_reward_at_k,min_reward_at_k,range_reward_at_k
1,0.9595425303788421,0.9595425303788421,0.9595425303788421,0.9722320475014614,0.9842744817726948,0.9595425303788421,0.04045746962115797,2.925429819318994,0.0,0.0,2.925429819318994,2.925429819318994,0.0
2,0.988277340957827,0.988277340957827,0.988277340957827,0.9928622694307815,0.9841315225160829,0.930807719799857,0.01172265904217298,2.92553507224883,0.05331207390330134,0.025960788492888926,2.978847146152131,2.8722229983455287,0.10662414780660268
4,0.9939957112223017,0.9939957112223017,0.9939957112223017,0.9965923210642306,0.9843459614010007,0.8866333095067905,0.006004288777698356,2.924253080920449,0.08822415395409491,0.03777447479728278,2.9892897273655676,2.790352357881371,0.19893736948419705
8,0.996711937097927,0.996711937097927,0.996711937097927,0.9979522434044112,0.9841493924231594,0.8261615439599714,0.003288062902072909,2.922682786675547,0.11881107850510106,0.047758241343555954,2.9940440273490965,2.67645044141001,0.3175935859390871
16,0.9977126518942101,0.9977126518942101,0.9977126518942101,0.9984903480741207,0.9837919942816298,0.7401000714796283,0.0022873481057898498,2.9218975458274703,0.149037241734047,0.057432360302823116,2.995814151878376,2.51112871626041,0.4846854356179657
